# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663106297831;37670005;41214;89860;79191;8961;270156;64660;1783;5662;0;151964;124273;126025;204372;5419;503682;161756;2827;9325;0;226417;
1663106297847;37775241;50078;70548;34209;5728;282018;70601;1087;4054;0;110796;861854;1202938;732501;149806;6972162;1307805;17321;86022;0;1266387;
1663106297863;37616719;79411;104449;160524;5514;467304;119658;2038;9061;1;170015;108240;136975;223209;9413;527502;146975;3243;12142;0;227263;
1663106297878;37686917;65537;75605;76734;3107;291090;94860;1579;4847;0;155029;107329;126895;209979;6594;476142;144490;3120;10553;0;226161;
1663106297894;37675293;49871;46709;22743;1828;252444;71074;917;2759;0;75106;112985;105444;198324;5310;572586;146373;2827;9484;0;163291;
1663106297910;37677461;49736;46130;22365;1756;250602;71253;894;2761;0;74630;112911;103222;199206;5275;560910;144944;2796;9361;0;161645;
1663106297925;37678918;63682;81073;84483;4468;296874;94020;1740;5766;0;161929;109624;121998;213885;6332;464718;143803;3059;10042;0;218659;
1663106297941;37735911;67185;75285;71946;4013;287010;95203;1894;5752;0;156274;108778;125494;205569;6143;473310;146156;3215;10602;0;227999;
1663106297956;37681320;67184;86005;75852;8638;304104;96557;2042;6467;0;169206;110347;122382;207333;5874;478554;142861;3196;9865;0;218782;
1663106297972;37786214;47082;66353;32256;7713;264546;64875;1341;4438;0;100331;391525;662138;472815;70820;3727818;610760;11197;66437;551;616022;
1663106297988;37606976;75912;116661;152712;7074;470574;117612;2271;9062;0;186000;113822;140555;222075;7266;557784;151645;3246;12130;0;225273;
1663106298003;37746301;135069;156832;112833;12322;561012;132528;2953;12382;2;292111;119435;173790;227304;14899;528324;163438;4031;14370;0;324515;
1663106298019;37688013;117531;111001;87066;7781;495762;146412;2354;9127;0;211149;106703;162375;217854;2632;477558;141082;2234;8071;0;282445;
1663106298035;37696609;33704;55801;27153;2203;212070;54491;1395;3990;0;82223;158909;183220;237951;21288;786924;213657;3913;14659;0;285105;
1663106298050;37659094;61773;77711;71127;4403;289932;90324;1574;5011;0;153208;107775;118544;198639;6183;455232;140603;2925;9369;0;212733;
1663106298066;37787109;349883;714974;497385;69466;2749674;662095;14265;61148;11;920690;4638525;4737343;2431485;349964;26484168;6627842;64806;356392;10;6625057;
1663106298081;37749539;244948;692522;470295;26565;2848488;448035;12020;50971;9;668136;1237179;1589592;901845;161661;8313606;1906683;40828;166932;7993;1954277;
1663106298097;37606917;50801;55009;26712;3090;297564;80106;978;4298;0;81533;114593;133713;215838;8391;728616;175136;3313;13901;0;177287;
1663106298113;37665371;79530;137123;66717;4597;598740;133327;2506;10244;13;195622;120954;160852;223776;9438;694620;176567;3591;15084;0;240056;
1663106298128;37704094;149194;178468;265167;10814;879876;213632;3774;17563;12;249089;76465;127019;229131;7980;533814;133095;3213;11989;0;178340;
1663106298144;37657754;60357;105720;152901;7128;422844;96345;2690;9899;11;166196;130736;133830;209097;6676;555246;175026;3039;11542;0;239489;
1663106298160;37755102;53888;87959;161973;4137;485838;90326;2162;9271;10;93180;133792;117122;206766;5683;650202;179826;2815;10510;0;187965;
1663106298175;37678851;117873;101138;79128;5948;563184;149469;2192;8571;0;164517;49956;73490;120897;3454;334140;79920;1869;6656;0;97000;
1663106298191;37707185;301663;9767755;4904361;9000;49074030;432845;4416;17775;0;690999;255933;4045914;2102247;24545;14052762;393750;6655;28669;0;587229;
1663106298206;37690004;301284;10481278;5432175;6437;61606950;436380;3043;13002;0;546414;89664;238229;192906;5164;1211256;151356;2811;11355;0;166587;
1663106298222;37688265;97375;88745;79758;5007;428010;115633;2258;8352;0;150822;74693;85765;153972;5302;376212;113253;1884;6950;0;135880;
1663106298238;37692658;50409;184142;121401;8379;700470;65511;2926;8740;0;170058;128984;134716;204561;7908;538806;171973;3222;10510;0;235847;
1663106298253;37669138;181805;262294;127260;5931;863856;209285;3032;10837;0;457891;518458;1144063;689220;20703;5743572;641417;12860;53925;0;1084627;
1663106298269;37651088;79448;97191;141309;4511;430860;117264;2018;7600;0;167618;106794;132866;213255;6592;504246;140016;3050;11000;0;221438;
1663106298285;37693085;63652;70929;59661;2175;270984;87891;1375;4021;0;142014;109994;128199;198450;6878;491124;145416;3235;11748;0;222210;
1663106298300;37701509;65660;82737;76797;3924;315222;97276;1855;5926;0;160129;109986;120758;200907;5346;457500;143741;3109;9795;0;224155;
1663106298316;37690541;65385;73909;67347;2750;284244;92421;1546;4439;0;150399;107434;126261;198576;6060;471366;143667;3035;10020;0;227046;
1663106298331;37701542;117552;102338;83286;7026;522156;146648;2225;9144;0;173523;54004;82812;152460;4545;353586;87407;2162;7606;0;115193;
1663106298347;37685820;30169;40645;19845;1892;208344;46005;1017;3251;0;53853;129130;109348;203364;5863;598500;167564;2653;9443;0;179463;
1663106298363;37666964;64683;76262;77490;3322;303054;95831;1713;5078;0;153007;108309;119557;201726;5611;454026;140872;3072;9511;0;220855;
1663106298378;37697182;65426;79208;73458;6943;295638;94280;1888;5862;0;156869;108691;120005;204183;6409;458064;141260;3147;10162;0;218210;
1663106298394;37770500;49583;61938;30051;5861;248154;66295;1241;4270;0;101137;132781;164286;239904;15302;732648;176330;4387;16514;0;249946;
1663106298410;37654143;133574;124601;146790;8528;701046;176828;3030;11673;0;186356;54404;73729;124425;3082;345924;85738;1878;6614;0;101957;
1663106298425;37691983;97298;99587;79569;5393;369534;114726;2569;8276;0;167987;85145;136517;203112;16154;506568;133687;2669;10078;0;216424;
1663106298441;37678485;46505;69540;68481;3138;232674;66986;1724;5131;0;136069;125813;129960;202923;7454;495276;164023;2953;9700;0;245722;
1663106298456;37679211;129267;140494;95634;9311;607098;126052;2554;11779;0;239769;110156;123135;197883;5726;493434;145143;3076;10525;0;212068;
1663106298472;37742327;55078;107518;91350;4869;311232;93313;2914;8013;0;203422;124388;144869;212877;8035;481884;161034;3134;10058;0;271160;
1663106298488;37709258;64714;77198;88074;3339;298614;94372;1733;5126;0;152102;108544;121459;212625;5336;461514;139907;3048;9835;0;221171;
1663106298503;37700113;117171;111723;80766;6799;430158;143876;2584;8201;0;198758;78260;157212;213129;16073;561522;131608;3415;13760;2;240779;
1663106298519;37679478;29975;38533;18585;1968;197268;44224;1004;3071;0;52529;128749;106113;199458;6069;584022;162830;2610;9396;0;176508;
1663106298535;37685960;117394;100746;48888;4948;519906;144581;2166;8198;0;169487;66881;96499;183645;4601;441876;105131;2614;9627;0;127932;
1663106298550;37669248;58965;91220;131670;4361;367368;90033;2408;8130;0;152219;128880;127898;215712;5441;514266;168145;2975;9670;0;240909;
1663106298566;37695611;62059;77373;66024;4908;282564;86821;1907;5521;0;148057;109624;117491;194985;6122;459696;141452;2955;9941;0;209523;
1663106298581;37783473;350408;703483;498708;65709;2696484;660724;14268;60653;11;914547;4602062;4685135;2404521;346280;26199090;6510813;64483;354413;10;6546387;
1663106298597;37760588;327964;876107;438102;50645;3494430;595544;16037;65854;0;898852;1369153;1849736;1025199;191221;9252894;2142105;45996;186740;8073;2276521;
1663106298613;37609230;139719;212809;127512;11878;1103484;221998;3587;19021;9;238745;64627;121659;198513;7871;535152;121288;2703;11932;0;150656;
1663106298628;37680920;114334;140247;182574;7109;607170;151992;3472;13277;8;210922;99948;156794;226800;14148;576774;159683;3222;12529;0;244720;
1663106298644;37678479;63522;107614;133245;4208;421542;99123;2774;9413;7;168655;129581;140116;189567;6473;562830;175268;3066;11173;0;249031;
1663106298660;37692317;91280;151698;173124;6805;566346;145870;3023;11702;10;248822;124931;163733;230958;8570;619506;173382;3901;14472;0;259402;
1663106298675;37720961;109430;198830;338940;12676;848688;177358;3989;18533;10;274765;178460;294086;446670;20035;1279074;288438;5758;27606;0;392372;
1663106298691;37654413;65672;78628;71316;2791;303360;94676;1587;5346;0;151518;107094;131200;202860;7797;485904;144409;3167;11134;0;227843;
1663106298706;37697948;117220;104042;86562;7753;512670;148624;2258;9301;0;178718;54677;90140;172431;5042;372912;87066;2114;7840;0;121717;
1663106298722;37687431;29970;39849;19278;1936;203694;45158;1027;3415;0;53317;132159;118078;208593;7127;655914;179785;3044;11196;0;184764;
1663106298738;37658906;62349;82678;70497;3927;296106;93361;1680;5811;0;161927;109201;123837;200403;6589;482862;144375;3079;10330;0;217130;
1663106298753;37761058;97284;96145;74781;5053;391476;121082;2359;8032;0;175867;74604;96479;184275;9026;406464;114113;2597;8091;0;150170;
1663106298769;37689558;97328;83821;77049;4951;451044;117091;2207;7534;0;138073;64813;69598;108486;3040;322734;95648;1464;4913;0;108621;
1663106298785;37692796;29967;37927;18522;2218;194148;44252;1034;3060;0;52131;128531;105649;202419;5420;583296;165000;2622;9162;0;177009;
1663106298800;37551292;5646993;10067615;5039433;871782;44509296;9183089;145692;734996;399;11809766;8566087;11753072;5697972;1162487;53581206;13771107;142319;629229;442;15535893;
1663106298816;37880796;33593067;41896711;20341881;3120274;139851702;45787104;633555;2615256;388;82330304;34661366;41633574;20329596;3107845;137858202;50197823;649125;2477867;877;83157196;
1663106298831;37631420;64558;148617;76356;11492;400692;112681;2630;10352;0;253585;160178;242066;245700;13647;797268;228926;3660;16707;0;381420;
1663106298847;37703844;50126;49687;24003;2200;272502;75614;956;3637;0;76742;118962;126118;212184;5753;689556;170390;3062;12444;0;178908;
1663106298863;37670206;117235;110188;77931;7651;600408;156135;2247;10054;0;168374;49757;78210;135702;4395;345804;83400;1907;6463;0;101640;
1663106298878;37675107;46706;66823;71883;4272;242718;69348;1813;5617;0;126368;120367;126467;208278;7438;476922;158765;2807;9559;0;235102;
1663106298894;37689909;119099;105027;50967;7601;605898;114884;1924;9909;0;151621;112780;109365;202797;5391;595890;149322;2848;10788;0;164486;
1663106298910;37652402;69000;77860;72765;2383;291462;94427;1582;5099;0;153344;101109;108743;191772;5253;446766;130571;2832;9224;0;188159;
1663106298925;37707599;69501;81805;81333;4230;343038;101298;1840;5712;0;149454;113149;137796;210861;7898;533292;150401;3478;12566;0;230407;
1663106298941;37642799;76894;118719;164745;7228;480870;122668;2294;9212;0;195806;117578;136439;210231;6296;529950;156759;3350;11334;0;230923;
1663106298956;37748082;50070;47380;22869;2102;250260;70617;980;3068;0;77180;113510;105267;200151;5483;571752;148596;2830;10059;0;164298;
1663106298972;37676555;49781;45827;22239;1844;249522;71005;922;2877;0;74497;113242;103853;200214;5535;564330;146385;2805;9603;0;162925;
1663106298988;37646333;69419;84461;120645;2927;279102;100013;1755;4994;0;173186;101975;113529;190008;5760;482040;132549;3008;9703;0;198398;
1663106299003;37664235;58957;69006;61362;2616;257088;80955;1354;3872;0;137014;106708;109623;191646;5300;440256;135555;2770;9227;0;199359;
1663106299019;37765513;115227;128029;88956;10799;491412;141539;2429;8961;0;233369;115731;249198;257103;18387;788466;162874;3265;13420;0;361674;
1663106299035;37701565;99034;110198;88578;6334;406698;121369;2852;9238;0;223177;177183;174457;223839;10348;570402;202085;2890;9559;0;333191;
1663106299050;37652405;179119;218981;134190;15544;1146066;226690;4340;15581;0;287099;178854;151030;159201;4393;514332;200587;2484;8588;0;290291;
1663106299066;37678928;44949;64911;31563;2671;219882;63241;1480;4282;0;123291;131883;146569;208530;9597;599022;176613;3380;12763;0;251102;
1663106299081;37675430;75444;111468;151956;9716;446226;115383;2224;7993;0;188507;112857;125859;216216;5893;501738;149414;3183;10514;0;218057;
1663106299097;37794208;341146;741965;367668;82138;3093138;584694;12355;55868;0;793465;4646133;5190337;2641968;398823;29550420;6787001;65012;354473;12;6560424;
1663106299113;37627369;60732;200924;123102;10401;911052;117346;2966;15068;16;191436;129258;158046;213570;9657;648732;182274;3187;13832;0;247737;
1663106299128;37791259;291797;831569;537831;31615;3747276;505141;12545;52955;9;682868;1224951;2357391;1280475;218475;12442506;1916380;38841;171749;8022;2061146;
1663106299144;37621437;135187;153322;189126;8584;777516;186834;3188;15724;10;216452;64589;116677;203805;6352;501000;114107;2628;11416;0;149580;
1663106299160;37673991;114328;131750;155610;5716;615486;148422;3195;12728;7;193591;84909;116750;202482;9911;522120;133677;2833;10715;0;161661;
1663106299175;37673039;62633;103987;152271;4010;423000;99195;2783;9291;10;167780;130384;133584;209349;6509;532128;173651;3098;11046;0;247635;
1663106299191;37714942;97205;146735;207711;6149;617976;154423;3363;12701;10;228020;120968;155778;214074;8758;637002;166520;3778;14918;0;243003;
1663106299206;37669173;132004;139872;175392;7476;628314;174166;2950;11965;0;224358;85460;172625;233100;21303;563028;142946;3075;13283;0;272275;
1663106299222;37693081;117545;104360;83538;5912;464610;144283;2244;7920;0;186846;60263;105492;193977;4657;438912;100262;2323;9772;0;142753;
1663106299238;37689179;40154;65592;58212;2555;215802;59851;1591;4846;0;125121;138261;169368;217791;15642;603360;186009;3369;11844;0;264963;
1663106299253;37734841;47193;97281;87948;4121;254274;76503;1646;6420;0;191613;248275;274598;281547;10263;1174908;305461;4194;15629;0;457697;
1663106299269;37688870;49961;48357;23499;1823;260730;71780;903;3151;0;75084;114520;113859;211239;6108;621072;155546;2885;10770;0;168223;
1663106299285;37673876;49781;47578;22995;1784;258240;71269;902;2988;0;74536;112832;104651;202608;5479;568710;145561;2772;9427;0;163117;
1663106299300;37673362;117190;111335;84861;6318;436440;146073;2477;8453;0;185596;75579;165639;222075;13905;554964;128972;3301;13443;2;252407;
1663106299316;37717069;59438;124455;93492;10329;365670;97307;2862;8821;0;216082;135030;170363;222201;14344;577398;178922;3808;14478;0;298481;
1663106299331;37639833;88434;121631;162477;5041;497772;135427;2558;10141;0;201557;114150;143738;221697;7586;538344;157195;3404;12312;0;246806;
1663106299347;37690754;187601;165059;109620;12881;889662;193869;3539;17076;0;252507;57455;86049;161091;4671;365940;92625;2223;8400;0;121762;
1663106299363;37673851;44412;70633;74151;2877;252624;67353;1821;5827;0;129365;123905;121049;201600;5118;470556;157915;2826;9182;0;232183;
1663106299378;37711702;117234;100310;85806;5023;489966;146531;2230;7992;0;181470;62839;88546;168714;4978;368538;98455;2249;7943;0;133081;
1663106299394;37687179;46951;76467;81207;7828;250296;69675;2048;6108;0;144245;123485;126545;211050;5695;489480;158726;2859;9316;0;234387;
1663106299410;37748145;1206092;1248891;626976;74878;6482058;1592455;13143;47039;0;1811705;455510;526559;389718;41600;2098470;584665;6794;26992;0;895056;
1663106299425;37736698;93368;200824;121212;22409;625272;155980;4011;13427;0;337258;813511;890854;568890;63609;4488786;1168199;10786;44680;3;1318654;
1663106299441;37722410;47356;79601;68733;4416;281148;74080;1812;6469;0;139138;126460;136065;202671;7859;529728;169785;2994;10978;1;248972;
1663106299456;37711334;49873;47472;22869;1762;259032;71594;925;3168;0;74675;122342;132671;222012;7497;739164;171511;3320;13692;0;179660;
1663106299472;37649511;64311;73309;104895;3516;408522;99816;1490;6386;0;99551;117663;110163;208089;5813;602304;153658;3008;10400;0;169806;
1663106299488;37696493;117229;113487;97713;6202;447210;149341;2382;8377;0;206753;91353;165620;231777;16240;539094;148183;3443;13602;0;275107;
1663106299503;37667393;46689;64447;62307;3630;227910;66615;1806;5410;0;122501;122105;123179;198450;7577;474948;160619;2935;10061;0;235061;
1663106299519;37692652;49876;47220;23058;1951;254442;71046;916;2985;0;74372;112985;105473;197442;5318;571728;145337;2850;9790;0;163174;
1663106299535;37675419;49736;46526;22743;1925;250944;70217;930;2890;0;73835;113238;103485;196371;5232;561084;145536;2837;9321;0;162497;
1663106299550;37666093;62150;80175;70371;4032;287088;90241;1641;5342;0;157731;109543;120600;197190;6285;466980;141171;3052;9816;0;216165;
1663106299566;37739316;58074;67211;63567;2622;252432;80807;1389;4008;0;136329;104252;106310;186669;5062;420888;131810;2653;8690;0;195846;
1663106299581;37711382;60885;91857;79065;11639;298164;89396;1629;4980;0;166171;108433;117837;198324;5247;460770;139546;3017;9789;0;208266;
1663106299597;37763683;117163;116282;62622;5407;412818;142275;2491;8293;0;221107;109586;183882;231714;13604;682218;173943;4114;16785;0;301116;
1663106299613;37698472;4444655;4573701;2317140;329082;25636908;6325398;61895;338277;10;6355429;423065;768941;503496;76538;3029382;765552;15006;63862;0;1011771;
1663106299628;37635698;135219;196430;256095;13030;935010;206968;3541;18109;18;230602;87543;222361;251370;8759;703056;154404;3411;15929;6;289752;
1663106299644;37671803;255312;659026;452466;36417;2933286;453527;11652;48682;8;591574;1172971;1838855;1018899;178103;9657402;1845632;36985;159460;7799;1917265;
1663106299660;37620871;84908;130716;155925;4890;564978;139571;2953;11508;5;198862;112583;145628;180999;6859;590130;160934;3279;12820;0;231549;
1663106299675;37676642;82354;103062;151326;2913;445164;121876;2292;7737;12;177921;109077;132478;213192;6869;509058;149362;3265;11814;0;230255;
