# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
epoch;timestamp;CPU0;;;CPU1;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;
1663594763995;46771864;126168548;84149273;46771608;126157052;84147940;46770906;
1663594764010;46767860;126162767;84141907;46767708;126130899;84142152;46767786;
1663594764026;46774302;126160359;84153318;46774182;126184047;84152757;46773870;
1663594764042;46772362;126155513;84149897;46772076;126162312;84149653;46771920;
1663594764057;46762920;126157379;84133271;46762950;126163236;84132586;46762560;
1663594764073;46779830;107758510;84163967;46779876;112811785;84163289;46779408;
1663594764089;46764242;107563869;84135797;46764120;116760259;84135319;46763886;
1663594764104;46764452;126161944;84136649;46764432;126168203;84136018;46764120;
1663594764120;46771332;126177594;84148507;46771296;126186192;84147925;46770984;
1663594764135;46767678;126168084;84142095;46767630;126167794;84141485;46767318;
1663594764151;46769516;126179092;84145704;46769502;126181877;84145084;46769190;
1663594764167;46769822;126179490;84146100;46769970;126184086;84145596;46769736;
1663594764182;46770458;126171831;84146904;46770282;126177067;84146362;46770048;
1663594764202;59399187;126409823;106866655;59398482;160257817;106870265;59400510;
1663594764218;46763032;126136168;84133363;46762794;126154511;84132579;46762404;
1663594764233;46769464;126177067;84144999;46769346;126181367;84144394;46769034;
1663594764249;46769242;126177238;84144632;46769190;126179472;84144006;46768878;
1663594764265;46779058;126156254;84166289;46780890;126203052;84165794;46780578;
1663594764280;46766316;126139026;84139508;46766304;126166186;84138829;46765914;
1663594764296;46763956;126158665;84134641;46763574;126165805;84134165;46763340;
1663594764311;46770458;126173952;84146168;46770048;126183442;84146022;46769970;
1663594764327;46768656;126167621;84143561;46768488;126175895;84142997;46768176;
1663594764343;46775806;126182896;84156792;46775742;126157321;84156973;46775820;
1663594764358;46763306;126150043;84133751;46763184;126162306;84133221;46762794;
1663594764374;46774480;126167797;84154452;46774494;126190541;84153789;46774104;
1663594764390;46768004;126165916;84142346;46767786;126124883;84141940;46767552;
1663594764405;46770154;126137410;84145750;46769814;126147479;84145574;46769658;
1663594764421;46772688;126161627;84151146;46772700;126186945;84150712;46772466;
1663594764436;46768230;126149615;84142863;46768020;126172705;84142484;46767786;
1663594764452;46770848;126145831;84147774;46770906;126160844;84147366;46770672;
1663594764468;46768820;126151232;84144053;46768566;126174303;84143495;46768332;
1663594764483;46769034;126174608;84144897;46769034;126180737;84144540;46768800;
1663594764499;46771662;126151639;84149033;46771530;126182503;84148552;46771140;
1663594764515;46769396;126150198;84145627;46769502;126176670;84144941;46769034;
1663594764530;46762958;126154870;84132856;46762794;126158052;84132296;46762482;
1663594764546;46777176;126169305;84158579;46776990;126135363;84156902;46776054;
1663594764561;46765886;126106277;84138235;46765680;126012681;84138665;46765914;
1663594764577;46769510;107652514;84145501;46769502;112773224;84144947;46769190;
1663594764593;46771018;107603395;84148020;46770828;116509172;84147429;46770516;
1663594764608;46769434;126176058;84145208;46769424;126182021;84144627;46769112;
1663594764624;46788760;126178092;84183971;46791108;126211416;84183410;46790718;
1663594764640;46746770;126101187;84104094;46746492;126114106;84103606;46746180;
1663594764655;46771026;126176628;84147646;46770828;126177161;84147051;46770516;
1663594764671;46802422;126136364;84210182;46805460;126197803;84206199;46803198;
1663594764686;46764780;123157973;84134618;46763262;124362185;84139057;46765758;
1663594764702;46751634;126091564;84113207;46751328;126112678;84112471;46751016;
1663594764718;46766224;126156600;84139172;46765836;126163594;84138681;46765524;
1663594764733;46781472;126184509;84181129;46789314;120345530;81757917;45442488;
1663594764749;46841768;21338710;14318813;8045154;57698;119910;66612;
1663594764765;46766403;112977;115052;136890;22859;39084;21762;
1663594764780;46771175;77449;150518;229008;98896;106248;92820;
1663594764796;46794316;26353257;27074374;15155088;20297;30094;18174;
1663594764811;46744793;104195;82233;147576;22859;34902;28314;
1663594764827;46773907;106058;86547;153192;22544;34984;23712;
1663594764843;46743893;104323;84409;121914;22544;36649;20436;
1663594764858;46772741;104374;84663;123474;22558;36673;20358;
1663594764874;46775327;104331;83682;127998;22546;36634;20358;
1663594764890;46767131;104873;83833;124488;22554;36649;20280;
1663594764905;46782765;113114;93075;136188;22558;36307;20124;
1663594764921;46756627;119844;103731;184548;22548;36745;20436;
1663594764936;46768833;106038;86363;120666;22603;36570;20280;
1663594764952;46773939;104190;84433;124176;22550;37000;20592;
1663594764968;46797045;95916;94821;151476;54583;86251;120042;
1663594764983;46764762;107944;97626;159666;26054109;26924390;14968356;
1663594764999;46758185;97320;94461;159588;65361;83317;117390;
1663594765015;46724714;121015;102729;141180;36773;50341;34320;
1663594765030;46770145;104192;84461;122694;22589;36948;20592;
1663594765046;46778067;115214;93162;128934;22544;36583;20358;
1663594765061;46777691;306984;11704973;6721962;157079;4556856;2533596;
1663594765077;46775513;241120;9696591;5565846;51616;206425;119808;
1663594765093;46742407;127141;2387306;1497444;22769;35445;24024;
1663594765108;46770877;104292;83760;123552;22679;36961;20592;
1663594765124;46775561;104455;85269;127452;22560;36929;20592;
1663594765140;46764153;104478;83602;120432;22558;37122;20592;
1663594765155;46776663;106012;85282;126126;22544;36944;20514;
1663594765171;46771761;97860;93521;126204;40500;68918;73866;
1663594765186;46768683;113005;91056;124020;22499;36103;20124;
1663594765202;46771569;120116;102071;181818;22548;36739;20436;
1663594765222;59488037;250327;22671408;12706044;33581;40370;23868;
1663594765237;46728423;104389;81644;125892;22769;34123;27456;
1663594765253;46778727;104354;81567;135018;22544;34938;23712;
1663594765269;46762377;106007;85663;122070;22544;36696;20280;
1663594765284;46794309;71105;113104;146016;95241;103954;110916;
1663594765300;46751764;105755;86590;129480;21230;29828;16614;
1663594765316;46763913;113042;92306;124878;22544;36823;20358;
1663594765331;46772101;118915;98171;180414;22549;36568;20280;
1663594765347;46776095;97843;94386;131040;44928;86183;94302;
1663594765362;46761898;103997;81250;123474;21233;29352;16302;
1663594765378;46767807;105922;84816;121680;22546;36816;20436;
1663594765394;46774239;104298;84455;124956;22550;36725;20436;
1663594765409;46769639;104852;82877;123474;22544;36487;20202;
1663594765425;46766425;104319;83673;118560;22550;36763;20514;
1663594765441;46778531;104240;82864;126126;22544;36587;20358;
1663594765456;46773045;107673;103337;128388;45001;88666;72462;
1663594765472;46776398;110507;101576;189930;39074;56122;90324;
1663594765487;46754117;105871;84805;121524;22589;36596;20358;
1663594765503;46773765;104218;84157;124176;93022;84610;47112;
1663594765519;46764865;104785;83444;117936;22544;36361;20202;
1663594765534;46772977;104307;83239;119808;22544;36621;20280;
1663594765550;46787331;49540;98021;128232;95608;104517;104598;
1663594765566;46783836;291995;11931197;6811974;157429;4440280;2468778;
1663594765581;46749533;263623;11954296;6909084;51581;206727;119964;
1663594765597;46771855;59927;119776;147108;95574;107987;74568;
1663594765612;46742338;117800;97858;186030;21238;29326;16302;
1663594765628;46771761;104103;83899;125034;22546;37067;20592;
1663594765644;46768455;104349;85658;122382;22549;36482;20124;
1663594765659;46767339;104240;83678;118716;22558;37306;20670;
1663594765675;46781039;96735;94088;128700;65184;85945;96642;
1663594765691;46771870;103403;81861;130416;21229;30788;17082;
1663594765706;46772019;105643;86464;132990;22558;37248;20670;
1663594765722;46767621;106098;87508;130182;22550;36668;20358;
1663594765737;46774987;104593;101464;134394;45629;85386;74490;
1663594765753;46704615;125869703;84018991;46698990;124718704;84032810;46706634;
1663594765769;46758290;126140891;84125073;46758270;126141332;84124500;46757958;
1663594765784;46769422;126171508;84145037;46769268;126123974;84144118;46768722;
1663594765800;46786413;126129430;84182172;46789860;126187271;84181687;46789548;
1663594765816;46769286;126142331;84140138;46766460;126167458;84139583;46766148;
1663594765831;46770642;126157232;84147569;46770594;126170294;84146892;46770282;
1663594765847;46764226;126158636;84135564;46764120;126167816;84135043;46763730;
1663594765862;46773100;126167899;84151311;46772934;126188500;84150839;46772622;
1663594765878;46769550;126171273;84145556;46769580;126180799;84144889;46769190;
1663594765894;46773796;104960826;84152957;46773636;125972818;84152228;46773246;
1663594765909;46767658;126140482;84141649;46767552;126166642;84141157;46767240;
1663594765925;46764672;126157620;84136079;46764666;126159267;84135429;46764276;
1663594765941;46774550;126160850;84153724;46774338;126185841;84153273;46774104;
1663594765956;46769534;126150770;84145123;46769502;126175802;84144396;46769112;
1663594765972;46763906;126162597;84134985;46763652;126165572;84134461;46763340;
1663594765987;46777602;126175936;84159774;46777536;126196798;84159272;46777224;
1663594766003;46770074;126149723;84146208;46769814;126152945;84144583;46768878;
1663594766019;46766748;126159785;84140057;46766538;126134695;84140444;46766772;
1663594766034;46766543;126159418;84139749;46766070;126143287;84142589;46767630;
1663594766050;46767938;125942618;84142044;46767708;106993686;84142438;46767942;
1663594766066;46768868;108236886;84143876;46768722;113019786;84143306;46768410;
1663594766081;46770326;107275890;84146944;46770282;116365496;84146309;46769892;
1663594766097;46769638;126171581;84145130;46769580;126172886;84144473;46769268;
1663594766112;46769168;126177023;84144811;46769190;126179526;84144144;46768800;
1663594766128;46770618;126164401;84147102;46770594;126174838;84146596;46770282;
1663594766144;46770092;126178031;84146118;46769970;126181633;84145725;46769736;
1663594766159;46773820;126180576;84152821;46773636;126185328;84152717;46773636;
1663594766175;46764528;126150584;84136180;46764744;126163823;84135519;46764276;
1663594766191;46769166;126175057;84144337;46768878;126178079;84143690;46768566;
1663594766206;46775570;126161825;84155691;46775274;126185703;84155271;46775040;
1663594766222;46764712;126163683;84135988;46764510;126168314;84135524;46764198;
1663594766242;59395207;126481849;106860249;59394972;160254154;106863691;59396922;
1663594766257;46763866;126162378;84135141;46763730;126165850;84134596;46763496;
1663594766273;46769262;126166249;84144834;46768956;126175585;84144303;46768722;
1663594766288;46774184;126178222;84153047;46773870;126180887;84152593;46773636;
1663594766304;46776362;107738507;84161436;46778550;112888013;84160872;46778160;
1663594766320;46761918;111221671;84131118;46761624;118157834;84130486;46761234;
1663594766335;46770688;117316088;84146629;46770438;122781988;84146114;46770204;
1663594766351;46764936;126151838;84137446;46764900;126133538;84136649;46764510;
1663594766367;46769722;126169016;84145295;46769502;126154529;84144743;46769268;
1663594766382;46768456;126172034;84142526;46768176;126177658;84141967;46767942;
1663594766398;46775724;126174277;84156284;46775586;126194197;84155673;46775274;
1663594766413;46763876;126158094;84134830;46763574;126156797;84134301;46763262;
1663594766429;46774450;126179268;84154061;46774494;126177238;84153444;46774182;
1663594766445;46765718;126154327;84138116;46765602;126159322;84137659;46765368;
1663594766460;46770738;126174903;84147029;46770594;126175914;84146514;46770204;
1663594766476;46769664;126172338;84145268;46769580;126171258;84144529;46769112;
1663594766492;46770328;126173725;84146172;46770048;126174480;84145714;46769892;
1663594766507;46775510;126162373;84156272;46775352;126170729;84155531;46774962;
1663594766523;46764130;126158314;84136028;46764198;126158999;84135275;46763808;
1663594766538;46769668;126176844;84145489;46769736;126183224;84144908;46769346;
1663594766554;46769800;126168170;84146087;46769814;126177214;84145510;46769424;
1663594766570;46773122;126180961;84151742;46773090;126183612;84151298;46772778;
1663594766585;46765928;126156314;84139199;46765836;126164828;84139187;46765836;
1663594766601;46768598;126175465;84143757;46768410;126180047;84143342;46768098;
1663594766617;46768646;126171138;84143683;46768566;126174061;84143149;46768254;
1663594766632;46776436;126175872;84157018;46776132;126195793;84156460;46775820;
1663594766648;46769424;126157238;84145405;46769346;126177126;84145153;46769190;
1663594766663;46764004;126162706;84135329;46763964;126167872;84134863;46763652;
1663594766679;46778418;126175913;84161024;46778238;126144101;84174454;46785726;
1663594766695;46754284;126129400;84117829;46754214;126134967;84116858;46753668;
1663594766710;46780486;126182040;84165205;46780578;126207229;84164418;46780188;
1663594766726;46765568;126136962;84137113;46765290;126165574;84136595;46764978;
1663594766742;46846174;98144767;65725071;36613434;117166744;78216286;43474080;
1663594766757;46759139;104094;91477;129948;23323;37748;20982;
1663594766773;46761805;105028;86653;120510;22544;37445;20826;
1663594766788;46771213;104219;85551;120822;22544;36409;20202;
1663594766804;46772061;105765;86201;122538;22544;37160;20670;
1663594766820;46790849;71209;118877;144768;95220;107362;108186;
1663594766835;46745436;103258;82772;121290;21230;30856;17160;
1663594766851;46781125;113093;95996;132366;22544;37034;20592;
1663594766867;46758351;118640;101692;187512;22544;36795;20514;
1663594766882;46774337;104207;83668;124176;22605;36624;20436;
1663594766898;46771415;104953;83127;123864;22549;36322;20202;
1663594766913;46804985;25026126;27052632;15142062;20320;30799;18486;
1663594766929;46726705;106130;84057;128310;22859;34194;27768;
1663594766945;46768309;104236;82074;127218;22544;35202;23868;
1663594766960;46769411;104164;83293;121212;22544;36163;20046;
1663594766976;46769549;104299;82627;119496;22544;36474;20280;
1663594766992;46778709;112859;91215;127374;22544;36592;20358;
1663594767007;46772387;111585;110188;183456;62086;83757;86580;
1663594767023;46760322;122601;107460;141024;38814;54693;30342;
1663594767038;46770305;98658;94364;129090;37990;84020;89700;
1663594767054;46981236;403910;12314546;7000266;334242;5211143;2947932;
1663594767070;46560646;236190;9610610;5602038;25068379;26872170;15093936;
1663594767085;46736771;129712;2404276;1506570;23090;36803;24960;
