# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595092509;46751785;440408;20689130;11728470;193427;4767452;2650518;
1663595092525;46786517;128338;2413539;1516086;22994;36257;25272;
1663595092541;46742505;104461;82106;124878;22693;35481;24102;
1663595092556;46785019;104230;85076;135330;22544;36447;20202;
1663595092572;46758709;104157;84140;123084;22544;36675;20358;
1663595092587;46769275;104432;84396;121602;22544;36834;20436;
1663595092603;46769053;104274;83357;121134;22977;37432;20748;
1663595092619;46793867;78574;127261;146484;101837;121743;114114;
1663595092634;46778912;3125223;3283055;1970826;335758;668335;371514;
1663595092650;46740861;118513;118540;219102;22877;41117;22854;
1663595092666;46770019;96848;97567;127842;56119;87591;91260;
1663595092681;46779818;5184977;5457923;3105024;75332;144075;115596;
1663595092697;46937022;174382;662980;441636;241568;410131;302562;
1663595092712;46579383;96010;93781;137982;40527;70917;98358;
1663595092728;46775377;87744;139992;150540;101396;125910;110292;
1663595092744;46797168;26228783;27192321;15231996;38819;83860;48048;
1663595092759;46731803;51135;113294;154284;98932;98206;112476;
1663595092775;46772472;114581;115849;146562;20207;29859;20124;
1663595092791;46751495;119354;112108;211458;22589;38479;21372;
1663595092810;59533999;241253;22755389;12755496;118155;147321;156858;
1663595092826;46706508;150300;212386;271284;79452;143063;117936;
1663595092842;46772335;104281;84378;125658;22679;37228;20670;
1663595092857;46772381;105853;86628;126672;22544;36234;20124;
1663595092873;46770475;97878;94669;126282;39232;83345;86346;
1663595092889;46777626;105104;120907;144534;55062;105877;109746;
1663595092904;46784860;117106;112044;168324;26042123;26916177;14963598;
1663595092920;46744783;118617;100550;217152;23008;33974;27612;
1663595092935;46745637;104244;83794;127764;22595;35859;23166;
1663595092951;46792763;96100;95476;147498;41532;95319;120510;
1663595092967;46751841;105663;87731;131196;22987;42451;23712;
1663595092982;46775043;105208;84967;136422;22544;39235;21840;
1663595092998;46773391;441615;21414652;12147408;185743;4627021;2572596;
1663595093014;46757779;126780;2415202;1507038;23000;36377;24726;
1663595093029;46772745;98866;99603;136266;45134;91824;105534;
1663595093045;46765250;114030;97011;132912;21231;31750;17628;
1663595093060;46755029;118511;101282;180882;22544;36833;20514;
1663595093076;46775871;105691;85183;123474;22589;36712;20358;
1663595093092;46776231;96042;90770;129480;107561;140255;130884;
1663595093107;46847206;312580;603211;407394;236036;814763;474162;
1663595093123;46704524;2467972;2600522;1517646;3094249;2241959;1246050;
1663595093138;46743619;96855;111470;140634;45864;98148;95628;
1663595093154;46750766;182550;331810;260052;36687;70077;38844;
1663595093170;46782093;98788;98553;142350;40704;87460;98358;
1663595093185;46785758;193309;308588;250536;67923;123619;68718;
1663595093201;46750620;110044;289137;316992;102559;164237;138294;
1663595093217;46755660;133958;187867;184470;97510;163199;137982;
1663595093232;46761524;96398;192291;184314;105097;144261;127842;
1663595093248;46759504;128803;149117;158964;118240;178441;99138;
1663595093263;46804583;61992;135529;177606;101494;122386;136500;
1663595093279;46717862;103402;92459;124956;21238;33970;18798;
1663595093295;46774817;106426;90814;129636;22544;38913;21528;
1663595093310;46782479;490855;1006678;707616;338990;805915;448032;
1663595093326;46757521;42837672;48604343;27100242;58109701;59412512;33022626;
1663595093342;46796974;78905654;84198376;46799142;79131224;84199045;46799532;
1663595093357;46710416;54048925;55775399;31001412;67490773;65945226;36653760;
1663595093373;46733744;61110137;66270047;36834174;59369562;65376007;36336144;
1663595093388;46797200;57999946;72078776;40203306;76364073;82933784;46236762;
1663595093404;46764846;65299924;84134930;46764120;74374408;84139756;46766850;
1663595093420;46771985;87414879;84152761;46773714;65934751;84157647;46776444;
1663595093435;46746882;89376245;84111282;46750704;78289445;84111934;46751094;
1663595093451;46836408;62318530;64415693;35814168;80835044;84253647;46841262;
1663595093467;46742318;79322402;72650058;40400646;48707146;60879073;33847086;
1663595093482;47316656;56469298;71676209;39838656;70943125;75149718;41767908;
1663595093525;125270646;186398420;208701870;116270388;199866805;206360074;114733866;
1663595093541;46744010;86223947;84107301;46748520;86094717;84108189;46748988;
1663595093556;46742114;76740900;84104811;46747272;87645472;84100698;46745010;
1663595093572;46755924;73716429;84124423;46758114;86925488;84128825;46760610;
1663595093588;46750100;76189628;84107953;46749144;77031870;84113356;46752108;
1663595093603;46807152;74461861;81102983;45078696;62542096;71603524;39798564;
1663595093619;46742758;70379677;84103752;46746726;82945535;84104128;46746882;
1663595093634;46751588;87184452;84118609;46754916;77446337;84117950;46754526;
1663595093650;46744776;76579034;83838009;46598604;79586624;83884975;46624812;
1663595093666;46752990;76194107;84112993;46751718;84311216;84118481;46754760;
1663595093681;46814188;66255631;66809135;37133850;124184671;83088165;46182318;
1663595093697;46725702;67529797;84058498;46721376;72553756;84071058;46728318;
1663595093713;46775872;80318539;84165919;46781202;82754707;84165461;46780890;
1663595093728;46728806;78820212;84074220;46730268;87910241;84074912;46730658;
1663595093744;60956330;50007035;110289070;61300902;62978082;109676185;60960276;
1663595093775;77942662;111808336;134699710;74868768;133977370;135228353;75162516;
1663595093791;46752710;66123041;65780986;36562422;74431805;69499830;38629968;
1663595093806;46742620;58561442;60213165;33466602;73668357;71724775;39865878;
1663595093826;59527007;49437599;69109671;38472408;35369918;38748818;21705450;
1663595093842;46781326;79447374;84172806;46785258;75153164;84175505;46786740;
1663595093857;46725560;79684986;84074424;46730424;79756704;84069363;46727538;
1663595093873;46794384;78498585;84187692;46793214;75907091;84193248;46796334;
1663595093889;46732125;57172461;65994399;36681372;73081037;76481024;42509922;
1663595093904;46762034;81282664;84139085;46766304;68755592;84140323;46767006;
1663595093920;46741786;82941187;84099038;46743996;68230136;84101160;46745166;
1663595093935;46745574;84823905;84105421;46747584;81362585;84105982;46747896;
1663595093951;46784326;71991910;82534543;45874374;64172310;72242511;40153854;
1663595093967;46782356;64329804;79641182;44266248;86541403;84057415;46720986;
1663595093982;46777386;71812053;84161882;46779018;76193150;84162239;46779252;
1663595093998;46750250;73980817;84113690;46752264;76828191;84118166;46754760;
1663595094014;46794916;78862314;84200921;46800780;84344109;84196105;46798050;
1663595094029;46717828;80941953;84048668;46716072;84046633;84055498;46719816;
1663595094045;46762390;89395490;84137026;46765134;97961162;84139078;46766304;
1663595094060;46787046;71484052;82479759;45844188;70655291;72291123;40181154;
1663595094076;46761922;70202266;84130711;46761468;68718309;84136937;46764978;
1663595094092;46729018;77780748;84080685;46733856;72599222;84080230;46733622;
1663595094107;46742496;81419035;84104825;46747350;77386164;84097828;46743450;
1663595094123;46781078;89854673;84169511;46783308;104568460;84164403;46780578;
1663595094139;46755584;85497640;84117879;46754292;101145591;84124166;46757802;
1663595094154;46838018;94347424;84274753;46841652;82298984;84276593;46842666;
1663595094170;46694974;84538330;84019570;46699926;89185315;84020103;46700160;
1663595094185;46741980;86527720;84103476;46746258;128535016;84103020;46746024;
1663595094201;46775816;73851010;80092628;44517252;83366101;84160164;46777926;
1663595094217;46766386;69637261;84140105;46766850;79638997;84145827;46769970;
1663595094232;46766018;59380927;84147512;46771140;60581380;84142550;46768332;
1663595094248;46755440;75221087;84118319;46754682;95940245;84125141;46758426;
1663595094264;46736424;84028995;84088347;46737990;83042995;84089358;46738536;
1663595094279;46785366;73695808;84183094;46790718;76297111;84178574;46788144;
1663595094295;46795570;75407294;79705248;44301972;61439021;68199624;37906830;
1663595094310;46741422;72324510;84100263;46744542;73812459;84103872;46746570;
1663595094326;46806510;73203355;84221411;46812012;85848411;84210110;46805772;
1663595094342;46831950;65285897;84270835;46839702;84838466;84264712;46836348;
1663595094357;46629300;58945496;60772761;33779070;79233362;82828491;46037862;
1663595094373;46760338;76697576;84137281;46765212;70831885;84133606;46763184;
1663595094389;46759710;85757767;84133027;46762794;83715782;84133646;46763028;
1663595094404;46749096;77368284;84106623;46748364;83280140;84111061;46750860;
1663595094420;46746906;84763592;84106788;46748598;134163873;84106539;46748442;
1663595094435;46803686;78491743;81670303;45394362;70255460;75767163;42113370;
1663595094451;46771105;76124934;84157588;46776678;82194000;84161788;46778862;
1663595094467;46714882;76092930;84049814;46716540;77478951;84050403;46716852;
1663595094482;46748154;79820306;84109793;46750080;87339943;84110196;46750236;
1663595094498;46782818;72426573;80366405;44669586;68708915;73873566;41060604;
1663595094514;46790050;72373178;84186774;46792980;81440352;84187728;46793526;
1663595094529;46701308;83094748;84026977;46703748;88349309;84027088;46703826;
1663595094545;46773280;79843907;84160547;46778004;85462792;84155526;46775274;
1663595094560;46764344;77289846;84139245;46766226;83004118;84139734;46766538;
1663595094576;46801142;82049678;82442588;45823518;56202910;56528561;31419960;
1663595094592;46753654;75107011;84124515;46758348;76364176;84121396;46756632;
1663595094607;46737596;79890054;84096808;46742748;88542513;84089167;46738536;
1663595094623;46776636;81082813;84156095;46775664;86643505;84162201;46779096;
1663595094639;46758994;85770845;82865248;46058376;60885609;67724206;37642722;
1663595094654;46784212;70176832;84179233;46788690;72832166;84175411;46786584;
1663595094670;46735084;78272724;84086033;46736898;86498182;84085301;46736508;
1663595094685;46766232;75057902;84144745;46769424;72318601;84140165;46766850;
1663595094701;46741660;86737286;84099632;46744308;96100050;84017588;46698600;
1663595094717;46781080;90093585;84163771;46780032;90017826;84168999;46782918;
1663595094732;46938088;102306437;84456939;46943052;87428990;84457347;46943286;
1663595094750;53133448;110708011;95369929;53136096;122281114;95365217;53133444;
1663595094766;46722636;89613781;84064464;46724964;74977411;84064412;46724886;
1663595094781;46739858;73117853;83919526;46739238;99682754;83925914;46742748;
1663595094797;46766410;77642344;84149569;46772310;81463641;84142460;46768410;
1663595094813;46788866;74972051;84182090;46790328;75143968;84181254;46789860;
1663595094832;59340992;71958872;106765361;59342400;124688071;106765831;59342634;
1663595094848;47893210;87240063;86170637;47895510;123432911;86178195;47899722;
1663595094864;47843328;72486397;86085980;47848398;84583383;86088984;47850114;
1663595094880;46151827;128225432;83039388;46155174;89497864;83040387;46155720;
1663595094910;90953496;196104633;163642542;90956034;153782905;163651496;90961026;
1663595094941;90917472;236338874;163416389;90921246;168668969;163420473;90923508;
1663595094971;90962732;161572878;163661424;90966408;179166610;163666605;90969294;
1663595095001;89817954;141600580;161528115;89822460;150261441;161532072;89824722;
1663595095016;46200853;122433362;83133223;46207512;87729672;83133237;46207512;
1663595095032;47905422;72546757;86190887;47906820;84477594;86191343;47907054;
1663595095048;46138390;77294257;83010842;46139262;131596136;83019175;46143864;
1663595095078;91090888;160833284;163897022;91097604;199251302;163891848;91094718;
1663595095109;91033176;157975683;163784702;91035204;211334732;163791060;91038792;
1663595095139;89815736;153789916;161601268;89821524;157169730;161596600;89818950;
1663595095154;46279788;122676823;83277212;46287540;78195068;83277236;46287462;
1663595095170;47867962;77916647;83901805;46634484;79954622;85870468;47728902;
1663595095185;46180554;65636991;82735507;45986148;118049079;82845484;46047222;
1663595095216;91073044;144239318;163484181;90868206;203601054;163461404;90855336;
1663595095246;91075506;146043198;162955594;90574692;189635416;162941168;90566580;
1663595095276;89797476;165025231;161567818;89803038;176988995;161571649;89805222;
1663595095292;46337699;123507967;83377598;46343310;77201919;83393831;46352358;
1663595095308;47881850;80384981;86132809;47874372;75767175;86140948;47878974;
1663595095323;46240168;69188208;83180866;46233720;116955659;82569628;45894030;
1663595095354;91111894;149619498;163602911;90933882;201324445;163915878;91108056;
1663595095384;91215484;185982421;162611789;90383592;204124417;154647575;85956702;
1663595095414;89775050;157788178;161526930;89780262;152234754;161521225;89776986;
1663595095430;46257836;109459037;65111475;36189270;71457628;74036227;41151162;
1663595095446;47855390;76405624;85565691;47559174;73070464;85182743;47346624;
1663595095461;45931292;63354067;65436988;36371166;115918572;70467088;39167466;
1663595095491;91225658;148447541;151115844;83992974;196304237;155143374;86232120;
1663595095522;90973736;164921995;163682266;90978108;182018853;163686692;90980526;
1663595095552;89816338;147065422;160539593;89231454;140814223;151990005;84479616;
1663595095567;46191906;119651787;83121509;46200804;76094272;83130908;46205952;
1663595095583;47861596;75716354;86119721;47867118;80974490;86108380;47860800;
1663595095599;46272444;123741416;83256898;46276074;89139744;83257064;46276152;
1663595095629;91039416;147404965;151559307;84239532;191643664;155031283;86169798;
1663595095645;46645448;63590484;63040787;35039550;62918013;66020149;36695568;
1663595095660;46172006;110510294;70070288;38947428;84671252;76567437;42557502;
1663595095691;91180818;161081545;149431704;83057598;138317578;151315420;84104514;
1663595095721;89811456;157098923;161589551;89815284;176875871;161589492;89815206;
1663595095736;46178218;123823154;81640177;45377358;72145292;81889210;45514716;
1663595095752;46525392;43113056;52790162;29490552;49196423;57125150;31750992;
