# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663004092764;37674214;127244;96814;195489;5288;562440;158528;2362;8306;0;167058;22478;32521;15687;1874;158754;34781;843;2661;0;42624;
1663004092779;37682534;110792;91361;195741;4801;515184;134481;2549;8500;0;150769;41656;38329;18459;2195;197274;59156;777;2359;0;63940;
1663004092795;37703633;117458;121247;201159;5451;472698;147107;3345;10687;0;216594;66967;92695;81963;9411;315630;101917;2190;6490;0;180932;
1663004092810;37666464;121358;133312;251874;5820;569508;158799;3351;12003;0;225035;70966;86432;78183;2226;309180;99326;1603;5114;0;173722;
1663004092826;37685448;128589;104542;199584;5841;608964;161537;2444;9045;0;168283;22502;34305;16569;1960;168492;34750;843;2837;0;42909;
1663004092842;37691979;112993;97818;199584;5129;554118;141918;2667;9061;0;155854;41701;39011;18837;1951;196548;58116;754;2415;0;63817;
1663004092857;37695939;103157;101636;189756;4967;404970;127237;2625;8579;0;187994;59664;74346;72324;4136;267390;84134;1651;4728;0;149854;
1663004092873;37705489;102300;99599;192150;4656;394182;124470;2661;8602;0;187540;60754;68748;74529;2936;253914;84551;1606;4519;0;144074;
1663004092889;37699022;102639;101761;185535;5183;409704;128698;2706;8823;0;187159;57601;73122;66150;3590;255696;80696;1560;4669;0;146144;
1663004092904;37701448;127242;97177;196182;5456;564546;156406;2415;8599;0;165486;22507;33241;16065;1911;161430;34495;866;2706;0;42804;
1663004092920;37706238;112680;118645;194670;6016;456564;142437;3230;10644;0;216424;62987;77863;73143;4225;286662;91510;1820;5461;0;158150;
1663004092936;37695535;124185;127079;208341;5101;548142;158751;3266;10889;0;218263;56547;66444;35973;1997;237564;78186;1383;4007;0;137173;
1663004092951;37646959;417504;602855;443394;13273;3327456;520977;10773;42545;0;715860;90754;106278;51471;3404;335934;120297;1865;6177;0;214476;
1663004092967;37662634;110772;95670;197190;5262;538578;135026;2577;9068;0;151405;42061;40348;19530;2070;207090;60165;764;2709;0;64966;
1663004092982;37700048;103063;101168;191331;4782;400830;127347;2690;8684;0;186786;57930;73548;72828;3680;266958;84138;1564;4620;0;146604;
1663004092998;37698212;118146;101835;193473;4869;424080;146537;2406;7757;0;199857;41457;66258;73584;3569;227106;62640;1732;4860;0;127042;
1663004093014;37683449;110767;92051;198324;5180;520386;134855;2597;8607;0;150536;41791;38313;18459;1950;197304;58824;753;2383;0;63507;
1663004093029;37706921;101720;99140;199458;4848;392172;126977;2683;8479;0;184560;59627;72876;84609;4157;266754;84309;1604;4637;0;146538;
1663004093045;37711782;3667871;3330387;1747431;238147;19038450;5129561;45775;260684;0;5060482;259549;455040;237510;54421;1944648;453689;9961;39734;0;553009;
1663004093060;37633122;121387;156651;215838;6408;718086;176954;3390;15216;0;225475;61216;90013;62874;6379;315978;93404;1858;6743;0;161421;
1663004093076;37703458;127315;104263;201411;5357;607650;167357;2412;9340;0;171701;22516;38339;18585;2766;191016;38613;911;3663;0;44840;
1663004093092;37695162;102475;102791;190197;5189;416154;130636;2672;8848;0;187941;57734;73601;69111;5578;260652;85125;1637;4768;0;148487;
1663004093107;37691676;119546;104003;186858;4878;439356;151033;2414;8092;0;202805;40504;67011;63630;4711;218718;61371;2004;5629;0;123665;
1663004093123;37713388;101710;101242;196119;4849;399054;126936;2615;8476;0;190686;61258;68646;78687;2715;271218;86120;1616;4614;0;138683;
1663004093139;37724291;61228;89223;153720;3828;395070;98508;2297;8113;0;125534;117766;114939;87885;7408;563088;155667;2513;10569;0;184411;
1663004093154;37624076;127252;98061;199584;5154;570684;160624;2398;8349;0;167110;22496;32239;15687;1897;157986;34658;885;2771;0;42300;
1663004093170;37699512;105764;106401;191709;5669;417084;133058;2868;9044;0;200057;62989;75476;75348;3992;271260;90201;1788;5079;0;158737;
1663004093185;37745071;99427;202635;240282;11440;746028;173747;4456;18722;0;306140;191315;185769;91665;12682;768474;191518;3934;16511;0;302336;
1663004093201;37686584;1161420;1251434;1125306;130157;7389114;1637645;39247;138350;0;1596662;73772;136040;65835;20889;660606;134555;3759;12139;0;156837;
1663004093217;37952250;29983;44161;21357;2631;223380;47074;1050;4239;0;54518;130969;130006;203427;9958;725358;178383;2989;13571;0;186077;
1663004093232;37665960;67010;85087;71820;2457;317850;100670;1659;5552;0;168990;110105;134395;205443;9635;512898;151014;3207;11685;0;231581;
1663004093248;37678089;64299;78007;72765;2893;307014;94438;1750;5164;0;150949;107880;120264;198261;5282;455514;140137;2995;9740;0;219271;
1663004093264;37709141;49856;45837;22302;1913;250584;70200;921;2879;0;73942;114550;108407;203238;7006;592218;152089;3240;10880;0;164975;
1663004093279;37676356;49811;46042;22176;1865;252504;71953;899;2730;0;75050;114382;107946;206451;6002;589020;148533;2923;9774;0;165736;
1663004093295;37661438;65263;70764;71190;3016;279294;92164;1578;4412;0;147161;106767;120308;200970;6066;448218;140779;3104;9813;0;223282;
1663004093311;37711930;69456;78002;80451;2516;336060;100512;1774;4829;0;143006;113567;137433;212184;7754;521946;149400;3457;12149;0;233301;
1663004093326;37649111;64583;67562;86310;3270;374406;95591;1496;5263;0;98010;117657;111470;219618;5125;609798;153462;2994;10597;0;171478;
1663004093342;37690459;117226;97049;91476;5549;493038;145464;2236;8398;0;174585;53759;84245;156618;4513;360492;88652;2149;8186;0;116540;
1663004093357;37664925;45320;64719;66465;2454;227514;65686;1639;4761;0;123975;122037;122795;199521;7053;471102;156396;2884;9304;0;238058;
1663004093373;37693455;66148;73599;83223;2585;287484;93067;1614;4634;0;152075;101958;111019;203427;5401;442410;130454;2890;9404;0;197592;
1663004093389;37661813;59672;72112;53487;2938;264714;83587;1494;4347;0;146935;109203;117245;194796;6111;475326;142643;2963;10164;0;206515;
1663004093404;37759018;52383;62336;30303;4709;245970;71786;1243;3867;0;115776;113011;116041;204624;7368;538536;147864;3096;10410;0;196803;
1663004093420;37660543;66620;68205;68292;3360;273450;90527;1749;5035;0;139707;106131;119094;196938;7265;446670;137547;3167;10185;0;219519;
1663004093436;37684946;66276;74096;72639;3247;284646;93140;1650;4526;0;151874;102187;110719;193410;5265;442470;130367;2905;9357;0;197465;
1663004093451;37685978;49856;46944;22743;1930;253968;69470;932;2795;0;73828;122493;117660;206199;6109;646452;157710;3201;11629;0;174590;
1663004093467;37670734;64340;65173;81396;2626;360138;93861;1456;5084;0;96160;118462;109989;215145;5134;602490;153510;2999;9981;0;169883;
1663004093482;37664912;66024;79735;75285;4184;308394;98265;1909;5480;0;158167;109258;119721;198891;5218;452850;141808;3085;9430;0;222013;
1663004093498;37707478;117236;92078;77112;5514;511944;143474;2180;7624;0;160390;49865;68709;110313;2889;311256;77414;1812;5599;0;94870;
1663004093514;37698559;97788;101654;85491;4905;372324;116592;2563;8152;0;169204;94457;163750;218673;17120;558756;150378;2980;13219;0;276656;
1663004093529;37675955;64904;91084;75852;7128;317010;97243;1870;6280;0;175286;108329;127353;200655;6547;492144;142914;3100;10722;0;217323;
1663004093545;37762887;117259;111073;84987;5647;412002;143417;2571;8059;0;212842;99950;165189;222768;12425;577542;160229;3861;14455;0;283856;
1663004093561;37726899;3541517;3160079;1566936;217052;18191466;4911293;42794;243415;0;4851670;386410;584277;429345;71715;2645862;708775;12581;51363;0;776219;
1663004093576;37639698;50756;51881;25074;2497;285042;75425;985;3979;0;77538;123938;145761;227430;9257;811680;175740;3700;16453;0;181216;
1663004093592;37657956;131752;148334;176400;9674;617610;176802;3174;12910;0;240668;94414;180427;238959;15879;612162;163057;3426;14987;0;286396;
1663004093607;37682141;6376880;5623197;2753226;673379;33087708;7892175;84767;442753;4;8179844;84772;174028;215271;7679;550416;131423;3642;13920;0;242320;
1663004093623;37660512;46352;73962;79002;3571;250734;70527;1774;5944;0;138948;118566;121163;206892;6509;509280;155877;2740;10382;0;217259;
1663004093639;37667324;119684;99587;48321;7260;572712;114658;2019;9509;0;152904;112814;109795;201033;5459;597540;149013;2825;10158;0;164535;
1663004093654;37688942;49991;46905;22743;2043;256386;71616;905;3038;0;75301;112736;105246;211113;5210;572022;146883;2816;9663;0;162261;
1663004093670;37647491;64705;68944;69993;2107;275040;90205;1409;4032;0;139862;106439;123731;202482;7516;459840;139838;3131;10507;0;222598;
1663004093686;37681327;66268;72762;71631;2847;276246;93160;1599;4490;0;155043;103044;111322;195426;5596;448254;131389;2924;9441;0;199796;
1663004093701;37677057;49856;45817;22239;1940;250338;70014;920;2988;0;74075;112718;102173;193788;5245;554856;143047;2836;9241;0;161766;
1663004093717;37690235;49766;45848;22428;1906;250614;71577;925;2882;0;75037;123782;123597;216216;6586;684060;161784;3303;12413;0;177692;
1663004093732;37647409;81052;99610;78120;4526;437778;116549;2419;8110;0;169642;112165;129657;202419;7116;501684;148991;3302;10707;0;230200;
1663004093748;37707242;64181;81980;95697;4456;300300;93305;1829;5777;0;161145;109135;123145;223587;6131;468528;142387;3084;10190;0;219613;
1663004093764;37726149;49884;46853;22743;1898;250950;71103;930;3065;0;75487;112851;104090;195993;5195;565860;145038;2827;9619;0;162266;
1663004093779;37665139;64720;67750;63819;2018;270222;88469;1381;3943;0;139775;103703;114961;196308;5625;461406;136169;2945;9987;0;204907;
1663004093795;37676778;65146;70788;74718;2276;277884;91457;1570;4479;0;144105;106973;119933;203427;6791;451002;139000;3093;10202;0;221911;
1663004093811;37696977;70414;86779;50967;1900;305250;99864;1643;4931;0;177556;111021;125249;169092;6386;480978;145189;3098;10175;0;226134;
1663004093826;37725677;50028;65058;31500;559;199698;65291;986;2789;0;139972;144743;128610;210294;6559;643788;178390;3080;10713;0;236580;
1663004093842;37675695;49811;46073;22302;1880;251952;70437;946;3065;0;74082;122791;114949;203805;6344;632556;155843;3204;11410;0;173379;
1663004093857;37669130;79813;92426;137529;3702;393066;115335;2101;6982;0;170868;111950;129674;226863;7033;496464;149146;3304;10755;0;232820;
1663004093873;37675551;66273;72376;73710;2582;280668;92223;1623;4340;0;149656;102103;110077;195867;5040;440082;130082;2855;9285;0;196373;
1663004093889;37663983;61400;70135;66150;3018;261918;85157;1816;5074;0;143095;105483;109985;190008;5098;433698;130584;2797;9021;0;200856;
1663004093904;37771922;51469;63767;30933;3942;250920;69454;1161;3922;1;114107;116864;125937;213444;8463;542340;151735;3291;11440;0;218246;
1663004093920;37667926;65315;72041;81270;2801;284904;90648;1570;4580;0;145374;106947;122631;210798;6838;453018;139077;3120;10027;0;224203;
1663004093936;37704222;117274;118857;57645;6435;461886;141723;2514;8344;0;206120;96697;175039;184212;8123;553356;127790;4163;13585;0;288207;
1663004093951;37657479;97342;91780;75159;5597;451404;118931;2321;8496;0;151220;71669;84312;147042;4429;376248;106704;1974;7534;0;127226;
1663004093967;37700908;29975;38570;18711;1873;196956;44562;1000;3014;0;52920;138566;124615;215523;7598;691752;176402;3040;11244;0;189001;
1663004093982;37655507;80784;94399;136647;4365;397404;117100;2186;7078;0;176318;110341;124753;221382;6093;507588;145647;3269;10665;0;216870;
1663004093998;37666161;66272;73289;76104;2887;280560;92260;1612;4361;0;153478;102632;111135;197820;5066;446994;134443;2835;9264;0;197997;
1663004094014;37671244;62503;85406;76356;7454;294282;92441;1719;5373;0;166160;108627;119146;199710;5311;467208;141659;3069;9621;0;212889;
1663004094029;37758338;98703;206715;100170;27961;646668;154604;3197;11447;0;246575;163686;301654;298557;42091;1147440;247153;5743;22221;0;381625;
1663004094045;37672947;119380;108156;95004;7357;538878;151192;2616;9564;0;182333;56972;89128;164997;5856;371496;92689;2239;7580;0;124371;
1663004094061;37683727;97764;106021;78561;5238;364002;118128;2637;8110;0;189792;108610;166832;217098;18461;601614;169779;3964;14668;0;289246;
1663004094076;37717460;3518226;3117410;1511496;217199;18101190;4845027;41684;239530;0;4768439;367572;559924;408240;62212;2766060;661752;11802;52355;0;681667;
1663004094092;37637147;213973;265660;128835;15277;1565052;300487;3296;24788;1;302714;121860;167950;223965;9567;937716;191566;3522;18275;0;190270;
1663004094107;37633480;79693;111449;157752;5024;499074;127323;2113;9183;0;177757;110984;147425;216594;9335;552552;156967;3434;13261;0;238909;
1663004094123;37670330;64711;82691;71820;3022;317046;98774;1759;5470;0;159947;108312;125127;198576;5742;478320;146285;3056;10121;0;223446;
1663004094139;37705344;49903;46739;22869;1832;256302;71520;949;3110;0;74978;114814;110026;204624;5470;601284;155162;2883;10509;0;167640;
1663004094154;37683350;117191;114137;77994;8837;584904;158337;2364;10628;0;178326;55419;87862;167580;4610;379326;92617;2189;8319;0;119395;
1663004094170;37667235;45383;69464;67095;2583;246954;70383;1616;5000;0;126038;122635;128060;201726;6839;493746;159918;2863;9801;0;238184;
1663004094186;37691065;64573;76733;80766;2886;303762;94019;1763;5223;0;151529;108285;122740;206010;5771;460638;142071;3020;9484;0;223487;
1663004094201;37695361;62078;74824;67851;3972;276330;90328;1815;5287;0;148775;107424;116890;204876;5520;469638;141211;2847;9604;0;206153;
1663004094217;37759128;66071;116152;56322;12112;421560;108527;2165;8157;0;179819;211407;433224;366471;47208;2041680;318546;5691;28805;0;445513;
1663004094232;37653678;65065;74928;36288;2853;291618;90955;1462;4750;0;145577;116230;148635;210798;10623;595920;158879;3652;14010;0;238027;
1663004094248;37671333;78827;102714;150759;4014;444468;120621;2350;8427;0;176440;112814;126368;216783;5270;496380;148771;3135;10009;0;226663;
1663004094264;37709240;50036;45837;22113;2087;250788;69957;926;2855;0;74545;114437;107776;203427;5513;584514;150358;2875;9970;0;164844;
1663004094279;37678490;49766;46294;22428;1876;250242;71917;904;2789;0;75694;112843;103414;203742;5389;554700;143900;2825;9256;0;163400;
1663004094295;37659215;65178;71675;73332;2395;277668;91850;1554;4459;0;145430;106618;124034;203427;6525;457524;139570;3031;9590;0;226841;
1663004094311;37683842;66143;72731;79821;2641;282456;94134;1629;4350;0;151964;102158;107916;199080;5287;433284;129594;2832;8963;0;195012;
1663004094326;37676401;49856;45189;22050;1968;247068;69771;927;2871;0;73482;112788;102884;198198;5395;559302;142781;2791;9330;0;162284;
1663004094342;37668643;49766;45567;22050;1835;248814;71382;904;2929;0;74901;112892;102912;194481;5424;559176;142732;2821;9383;0;161513;
1663004094357;37670047;66817;87905;77994;5561;317040;98466;2236;6760;0;169730;112015;126702;201033;6397;477168;144403;3175;9998;0;223666;
1663004094373;37713759;117233;103536;54117;6233;564498;150254;2242;8929;0;162876;59527;81823;149184;3789;389814;94329;2185;7203;0;107580;
1663004094389;37666904;57924;100553;131292;6576;371376;93479;2569;8643;0;170266;130555;129184;215964;5531;522714;170404;3021;10134;0;238147;
1663004094404;37757353;54754;61267;29736;3367;255396;77453;1282;4051;0;113780;110261;107139;200907;5774;524400;141612;2825;9983;0;178671;
1663004094420;37668842;63458;480527;269892;4706;2652012;93895;1850;5710;0;165946;110602;519514;394695;6700;490956;147477;3178;10580;0;224878;
1663004094436;37536184;66303;74291;73836;2888;285138;93709;1621;4654;0;153058;102347;110677;196119;5628;442830;131594;2904;9478;0;198824;
1663004094451;37676816;49856;45851;22239;1895;251142;70477;931;2943;0;73961;112899;103267;194922;5310;559152;143748;2795;9623;0;163429;
1663004094467;37673473;49766;45995;22365;1855;251400;70868;920;2844;0;74930;112857;103610;195300;5348;563652;142165;2794;9221;0;160912;
1663004094482;37686612;117284;108062;92358;6702;433680;142613;2498;8325;0;190091;76479;158252;219618;16502;514278;128884;3275;12575;0;255928;
1663004094498;37751720;49544;73659;72513;3133;250116;74897;1892;5477;0;135986;127959;135548;206262;6942;533550;170178;3304;11460;0;248263;
1663004094514;37644789;77397;95433;132552;3967;397734;113435;2359;7884;0;171810;111084;119068;214200;5418;486090;145764;2958;9810;0;210721;
1663004094529;37712106;72795;149802;92484;18419;373014;115404;2999;9874;0;274796;139752;184772;228249;19101;684390;204069;4145;14306;0;309966;
1663004094545;37731497;127814;184715;114408;15485;623124;165712;3287;12135;0;261228;168178;357607;313551;44352;1302396;267076;5128;20580;0;460286;
1663004094561;37690047;239390;449307;391167;33826;1768206;409593;8861;40815;0;629390;213670;290125;279531;28268;1033488;245726;5792;22676;0;473064;
1663004094576;37646532;66231;96684;91035;7278;351252;99479;2043;6784;0;176197;107955;125383;210168;5892;481944;141472;3056;10627;0;216303;
1663004094592;37775363;3654079;3294210;1597050;231315;19310982;5155920;43650;254962;0;4945817;331797;545610;405090;66056;2686710;617379;11895;53724;0;643193;
1663004094607;37610969;65695;88612;71127;3921;353922;99274;1520;5906;0;154742;106327;144724;210861;9374;549210;150334;3276;13613;0;229962;
1663004094623;37707872;69501;83905;82278;3290;356604;104732;1801;5711;0;150643;113399;141151;216027;7208;539280;156576;3552;13265;0;233178;
1663004094639;37643994;64479;74173;106722;3401;413382;98755;1552;6806;0;99336;117770;113125;210042;5359;619188;155770;2999;10670;0;171810;
1663004094654;37669104;49901;45665;22113;1943;249486;71730;913;2812;0;75519;112794;103970;197505;5064;564390;144352;2809;9620;0;162672;
1663004094670;37672892;67925;79613;77553;3556;304848;100477;2001;5787;0;159680;110811;132384;206640;7422;482292;152080;3352;11023;0;239490;
1663004094686;37678774;64304;75583;78057;3080;293928;93154;1735;5008;0;150645;107878;117965;202230;5169;453480;139091;3005;9647;0;217976;
1663004094701;37713710;49856;45728;22239;1943;250458;71014;947;3026;0;74271;114699;106015;204687;5474;576198;148852;2900;9744;0;164948;
1663004094717;37657714;49766;45718;22113;1904;249168;71114;929;2797;0;74268;113077;103590;196560;5249;563754;144364;2784;9466;0;162596;
1663004094732;37672563;66003;78874;73647;4537;303252;96715;1920;5338;0;159911;111886;123232;203364;5193;475800;145611;3190;10279;0;227857;
1663004094748;37716008;117281;109020;77742;8315;613314;149644;2254;10063;0;163091;49644;72032;119259;3596;332358;80583;1803;6300;0;96099;
1663004094764;37706346;97429;95890;63567;5019;461328;121977;2277;8428;0;152147;79127;100446;197505;4804;462762;121386;2328;9246;0;144089;
1663004094779;37656501;58066;101919;133245;8410;374514;93300;2497;8333;0;172662;129322;129689;217665;6254;518844;168477;3026;10053;0;236850;
1663004094795;37697344;65350;74307;76230;2660;300912;94413;1581;4402;0;146486;106220;119997;201033;7252;441852;136513;3080;9968;0;220016;
1663004094811;37693150;117229;96435;75411;5175;538548;146860;2136;7736;0;159984;49775;67817;108297;2796;307302;77360;1803;5758;0;94566;
1663004094826;37690127;45314;67258;32571;3149;231924;65080;1807;5043;0;126102;131382;133052;164619;5702;521400;170775;2778;10077;0;246223;
